"","game_str","play_id","ball_landing_x","ball_landing_y","ball_landing_z","pos_catch","timestamp_hit_ground","timestamp_get_ball","timestamp_hit_into_play","hang_time","catch","player_start_x","player_start_y","distance_from_start","catch_prob"
"1014","1902_21_TeamME_TeamA2",55,-123.5805,315.501,5.85663,7,1973108,1973108,1968958,4150,1,-144.252,244.869,73.5947711203044,0.626040128607491
"1015","1902_21_TeamME_TeamA2",61,44.3409,250.1013,3.4794,8,2159808,2159808,2155208,4600,1,12.9834,302.4156,60.9924486370239,0.978462719298839
"1016","1902_21_TeamME_TeamA2",71,-92.5062,165.93,-0.346884,7,2503608,2505158,2501858,1750,0,-139.4349,248.202,94.7152831790625,2.31160633263266e-05
"1017","1902_21_TeamME_TeamA2",81,-54.0006,217.6134,-0.828672,8,2851708,2852958,2848158,3550,0,-33.7578,307.2348,91.8790851597903,0.0164293337154948
"1018","1902_21_TeamME_TeamA2",84,-202.5954,246.0237,0.5316,7,2976558,2977058,2972408,4150,0,-140.8929,250.4661,61.8622132162276,0.895493007986489
"1019","1902_21_TeamME_TeamA2",92,98.9049,245.4378,-0.892155,9,3390058,3390408,3387608,2450,0,123.2772,263.0799,30.0874176309633,0.673922382653972
"1020","1902_21_TeamME_TeamA2",97,88.1568,339.483,-0.1823646,9,3537258,3539008,3532908,4350,0,118.2831,246.1212,98.1020879030105,0.0990414685533852
"1021","1902_21_TeamME_TeamA2",150,-45.9762,203.6229,-0.2029398,8,5248158,5250508,5246358,1800,0,-11.5545,313.599,115.237129442294,1.57831204787522e-06
"1022","1902_21_TeamME_TeamA2",151,-0.0441789,246.5748,-0.393882,8,5288508,5289058,5286108,2400,0,-11.4462,306.2103,60.7157223906201,0.0239266803580595
"1023","1902_21_TeamME_TeamA2",157,-101.3916,377.127,-0.0402,8,5603158,5604758,5597558,5600,0,5.9001,314.2266,124.370290700995,0.172724467911221
"1024","1902_21_TeamME_TeamA2",170,12.40581,191.898,-0.2517333,8,6062208,6064308,6060508,1700,0,16.9503,313.3896,121.576565422453,4.63149646227103e-07
"1025","1902_21_TeamME_TeamA2",173,104.4885,296.2836,6.99003,9,6159508,6159508,6155708,3800,1,122.6718,266.1165,35.2233774828593,0.990550325359711
"1026","1902_21_TeamME_TeamA2",176,-155.0988,177.0009,-0.0895551,7,6358508,6360608,6356258,2250,0,-138.624,253.5885,78.3395143513157,0.0012579982993153
"1027","1902_21_TeamME_TeamA2",184,142.5069,200.3232,2.999418,9,6662958,6662958,6659258,3700,1,112.6209,258.1998,65.1373458436863,0.536256622135667
"1028","1902_21_TeamME_TeamA2",222,20.77488,210.0873,-1.164042,8,8336408,8337958,8333808,2600,0,5.7078,313.1523,104.160506549874,0.000115362836401972
"1029","1902_21_TeamME_TeamA2",226,-96.252,279.4287,7.09065,7,8468608,8468608,8465258,3350,1,-126.0165,254.8587,38.5954707219642,0.93313954809022
"1030","1902_21_TeamME_TeamA2",246,51.9825,231.9345,5.63136,9,9178858,9178858,9174408,4450,1,117.4572,256.3164,69.8671123469404,0.887495270741181
"1031","1902_22_TeamMA_TeamA1",31,-38.3973,225.285,5.49762,8,1287940,1287940,1282190,5750,1,-12.6513,308.277,86.8937775677867,0.984707051708349
"1032","1902_22_TeamMA_TeamA1",53,129.7029,315.753,5.2569,9,1978840,1978840,1973490,5350,1,130.2027,236.8077,78.9468820925184,0.980078010882917
"1033","1902_22_TeamMA_TeamA1",55,-4.76409,180.1581,-0.31425,8,2046040,2047990,2044440,1600,0,11.9514,302.0637,123.046263321159,2.67661732172325e-07
"1034","1902_22_TeamMA_TeamA1",65,-50.6382,228.9108,-0.775149,8,2362390,2364390,2359840,2550,0,-13.9305,311.1591,90.0679637395007,0.00069015456698294
"1035","1902_22_TeamMA_TeamA1",68,-69.6609,121.9578,0.2861733,7,2436090,2438840,2434740,1350,0,-121.233,249.2064,137.302176604634,1.55837138471335e-08
"1036","1902_22_TeamMA_TeamA1",76,-147.2532,279.2184,4.42767,7,2727190,2727190,2723240,3950,1,-119.8293,243.8394,44.7631984135405,0.978964253302244
"1037","1902_22_TeamMA_TeamA1",80,-44.0097,284.2821,5.08998,8,2843040,2843040,2837540,5500,1,-16.1256,309.357,37.500315236275,0.999962069784702
"1038","1902_22_TeamMA_TeamA1",85,-33.2178,238.3773,-1.431717,8,3095940,3097790,3093390,2550,0,10.3155,321.2505,93.6115136461856,0.000421583592897302
"1039","1902_22_TeamMA_TeamA1",91,-125.7522,317.076,3.97299,7,3257740,3257740,3253840,3900,1,-131.6541,252.6219,64.7237470363081,0.708975136482465
"1040","1902_22_TeamMA_TeamA1",112,-65.7993,121.5984,0.2697519,7,3916940,3919090,3915840,1100,0,-127.9233,248.0265,140.866801786688,4.01752655596052e-09
"1041","1902_22_TeamMA_TeamA1",129,73.263,237.0498,4.30188,9,4610840,4610840,4606390,4450,1,121.0629,244.3362,48.3520637095254,0.993692699866723
"1042","1902_22_TeamMA_TeamA1",138,-138.492,246.3819,5.13888,7,4893040,4893040,4889640,3400,1,-130.4535,249.0363,8.46541916327833,0.999089973866187
"1043","1902_22_TeamMA_TeamA1",140,124.5813,279.1848,4.25904,9,4940140,4940140,4936790,3350,1,126.5163,259.5804,19.6996630519408,0.994860936165635
"1044","1902_22_TeamMA_TeamA1",144,-93.8562,280.7832,4.24464,7,5138540,5138540,5133540,5000,1,-136.7619,233.5098,63.8410012456728,0.991795977808145
"1045","1902_22_TeamMA_TeamA1",146,-54.1161,218.2152,4.62144,7,5188440,5188440,5183990,4450,1,-115.5123,252.3717,70.2578100049382,0.881950655363876
"1046","1902_22_TeamMA_TeamA1",149,161.9988,271.8843,3.51912,9,5251790,5251790,5247840,3950,1,124.9806,250.6644,42.6688561746152,0.98419888766469
"1047","1902_22_TeamMA_TeamA1",160,-6.65013,188.6457,-0.767751,8,5745040,5746990,5743290,1750,0,-11.8953,302.3955,113.870667023465,1.60743280246924e-06
"1048","1902_22_TeamMA_TeamA1",166,47.6496,315.291,5.52285,8,6016440,6016440,6011290,5150,1,16.2684,310.2771,31.7792213033926,0.999943017029207
"1049","1902_22_TeamMA_TeamA1",191,-29.75499,225.1869,5.67684,8,6587290,6587290,6582590,4700,1,-17.2161,308.2494,84.0035872369871,0.722611752426374
"1050","1902_22_TeamMA_TeamA1",199,44.0643,239.3373,-1.231719,8,6926190,6928290,6923740,2450,0,9.3993,321.318,89.0084119479165,0.000567201877347263
"1051","1902_22_TeamMA_TeamA1",201,164.97,203.3598,4.20537,9,6980740,6980740,6975390,5350,1,133.9461,244.7685,51.7413065828454,0.999539201004114
"1052","1902_22_TeamMA_TeamA1",204,-24.73557,190.1886,0.01378014,8,7189290,7191340,7186990,2300,0,-12.5424,308.6274,119.064783794743,5.16842378532442e-06
"1053","1902_22_TeamMA_TeamA1",217,116.5329,169.7235,-1.681125,9,7603890,7605190,7601590,2300,0,123.9558,241.6383,72.2968734002377,0.00345624430535935
"1054","1902_22_TeamMA_TeamA1",237,-24.01542,325.305,5.92722,8,8441340,8441340,8437740,3600,1,-17.5002,299.9019,26.2252851511361,0.994605695646748
"1055","1902_22_TeamMA_TeamA1",240,-65.7432,326.796,3.12828,8,8614190,8614190,8609990,4200,1,-22.0077,338.1216,45.1781271813031,0.990453475179236
"1056","1902_22_TeamMA_TeamA1",245,31.0269,342.945,5.76306,8,8708640,8708640,8704740,3900,1,-38.1804,339.735,69.2817037412476,0.563669367237495
"1057","1902_22_TeamMA_TeamA1",246,-38.808,321.54,4.39146,8,8749690,8749690,8744590,5100,1,-26.7456,342.3564,24.0587614544057,0.999976891524592
"1058","1902_22_TeamMA_TeamA1",256,110.3274,155.919,-0.558183,9,9099690,9101890,9097790,1900,0,144.7119,259.1658,108.821852357374,5.43559645256623e-06
"1059","1902_22_TeamMA_TeamA1",260,-73.5981,237.5523,1.032726,7,9191240,9192540,9188840,2400,0,-147.7419,275.5287,83.3037216179445,0.00105603055586988
"1060","1902_23_TeamMA_TeamA1",12,-116.3412,256.0599,6.71211,7,225188,225188,221988,3200,1,-152.5446,246.3387,37.4858360050833,0.906760072624226
"1061","1902_23_TeamMA_TeamA1",17,3.08478,363.555,3.93972,8,465838,465838,461238,4600,1,22.8147,293.778,72.5127538589343,0.901400425445268
"1062","1902_23_TeamMA_TeamA1",22,-238.4616,246.5904,-0.6855,7,582488,585138,578038,4450,0,-107.9817,278.9688,134.437216166395,0.000985867146446326
"1063","1902_23_TeamMA_TeamA1",35,-73.5891,365.025,2.577,8,1113238,1113238,1108988,4250,1,-20.115,319.1397,70.4623312621715,0.784992468203855
"1064","1902_23_TeamMA_TeamA1",45,-44.5401,111.8121,-0.2690424,7,1363638,1365988,1362688,950,0,-141.4188,256.6818,174.277687877077,2.2939364794811e-11
"1065","1902_23_TeamMA_TeamA1",53,-102.3135,170.9148,-1.134588,7,1628038,1629238,1626038,2000,0,-104.5515,244.6944,73.8135354806962,0.00100021300881971
"1066","1902_23_TeamMA_TeamA1",74,39.7293,113.8197,-0.1998327,9,2320288,2322788,2319238,1050,0,126.1722,247.0488,158.81551576348,2.78259594681087e-10
"1067","1902_23_TeamMA_TeamA1",78,-143.4744,208.2621,4.15827,7,2409838,2409838,2404488,5350,1,-141.6033,252.153,43.9307650516127,0.999844561300933
"1068","1902_23_TeamMA_TeamA1",83,38.4315,265.5321,3.5883,8,2540288,2540288,2536238,4050,1,-15.1017,316.221,73.7235924616401,0.538313068330309
"1069","1902_23_TeamMA_TeamA1",98,20.58183,111.4401,-0.176307,9,3147788,3150988,3146838,950,0,115.3395,240.4761,160.091552930905,1.65203886332697e-10
"1070","1902_23_TeamMA_TeamA1",126,-54.5103,318.462,6.26301,8,4156188,4156188,4151288,4900,1,9.0462,298.0332,66.7590036001886,0.982791637621547
"1071","1902_23_TeamMA_TeamA1",128,91.1949,270.5457,6.70947,9,4207438,4207438,4204288,3150,1,124.2966,249.1776,39.3994700535426,0.862532305876234
"1072","1902_23_TeamMA_TeamA1",160,104.8944,178.3581,-0.811824,9,5408488,5409038,5406738,1750,0,129.2532,225.3852,52.9612997560483,0.0076608995269817
"1073","1902_23_TeamMA_TeamA1",168,6.8907,290.0274,5.0373,8,5737588,5737588,5732288,5300,1,-21.315,298.2942,29.3922012569661,0.999975592265106
"1074","1902_23_TeamMA_TeamA1",174,-57.0813,202.6308,-0.474483,7,5971738,5972888,5969088,2650,0,-123.2919,231.9783,72.4231959292739,0.0112236357436901
"1075","1902_23_TeamMA_TeamA1",235,159.0999,288.2466,6.5556,9,8520988,8520988,8515938,5050,1,134.7882,260.769,36.6889255586751,0.999840868248266
"1076","1902_23_TeamMA_TeamA1",239,24.72027,242.4261,5.04435,8,8638738,8638738,8632538,6200,1,-23.0979,324.813,95.258483473961,0.98952092893018
"1077","1902_23_TeamMA_TeamA1",259,52.4274,235.8297,-0.908268,9,9498988,9499388,9495388,3600,0,122.7444,248.1288,71.3845105734431,0.255795229021111
"1078","1902_23_TeamMA_TeamA1",261,-104.5017,238.8516,5.4507,7,9590388,9590388,9586638,3750,1,-130.5192,239.9415,26.040318513029,0.996853839870321
"1079","1902_23_TeamMA_TeamA1",269,-16.61757,200.3547,-1.311033,8,9798838,9800238,9795938,2900,0,-17.0319,302.0469,101.693044059999,0.000456002491009298
"1080","1902_24_TeamMA_TeamA1",3,-84.9408,139.5384,-0.511725,7,55597,57577,54079,1518,0,-123.207,236.5449,104.281173299354,2.75015066581351e-06
"1081","1902_24_TeamMA_TeamA1",46,-86.6514,374.616,-1.045791,8,1364247,1366293,1359561,4686,0,-14.2758,301.5585,102.837861615312,0.152917827811502
"1082","1902_24_TeamMA_TeamA1",50,92.157,199.8909,3.21789,9,1512615,1512615,1508358,4257,1,124.0344,239.4486,50.8033489058546,0.982960992038433
"1083","1902_24_TeamMA_TeamA1",70,-35.6301,340.575,4.06248,8,2098101,2098101,2093943,4158,1,8.0082,310.269,53.1296043923724,0.967421002284012
"1084","1902_24_TeamMA_TeamA1",95,-14.6187,363.108,3.1203,8,3099817,3099817,3095131,4686,1,-15.3432,301.5597,61.5525639851014,0.982602853610655
"1085","1902_24_TeamMA_TeamA1",97,0.953346,155.9331,-0.1942506,8,3149417,3151727,3148229,1188,0,-18.5553,305.2005,150.536852536226,1.41536476222851e-09
"1086","1902_24_TeamMA_TeamA1",111,120.7512,263.9592,-0.2705031,9,3668606,3668606,3665768,2838,1,103.4904,270.2433,18.3691352395805,0.975653754251458
"1087","1902_24_TeamMA_TeamA1",117,-61.6038,199.3506,-0.45549,7,3780410,3782357,3777275,3135,0,-128.5719,265.3104,93.9969235329008,0.00297784965859024
"1088","1902_24_TeamMA_TeamA1",130,-100.5129,288.1953,3.06144,7,4204494,4204494,4200699,3795,1,-119.7822,247.7931,44.7620786752581,0.964687327988926
"1089","1902_24_TeamMA_TeamA1",155,-86.6277,295.4016,-0.93816,8,5155047,5155872,5151648,3399,0,-16.0098,296.6385,70.6287315617377,0.16060123856357
"1090","1902_24_TeamMA_TeamA1",162,55.6446,158.5038,-0.2954328,9,5385486,5387664,5383539,1947,0,122.457,251.3352,114.374672107596,2.94983179209117e-06
"1091","1902_24_TeamMA_TeamA1",174,20.03085,319.77,3.0711,8,5880553,5880553,5875273,5280,1,-15.7329,299.913,40.9065552578373,0.999870194404346
"1092","1902_24_TeamMA_TeamA1",185,113.5221,195.2823,4.4085,9,6247843,6247843,6242959,4884,1,120.9279,248.0547,53.289511870536,0.997169831447917
"1093","1902_24_TeamMA_TeamA1",186,-15.56787,276.2568,4.05693,8,6282262,6282262,6278203,4059,1,-15.0129,299.3871,23.1369567962362,0.999272220328942
"1094","1902_24_TeamMA_TeamA1",250,27.28245,129.1617,-0.1756929,9,8555107,8557384,8554018,1089,0,100.9245,255.0951,145.884792777597,1.92414488660134e-09
"1095","1902_24_TeamMA_TeamA1",262,171.1014,239.3442,5.09871,9,9024631,9024631,9020044,4587,1,122.9367,250.161,49.3643746879265,0.99545792288785
"1096","1902_24_TeamMA_TeamA1",267,-59.85,332.883,4.35684,8,9163264,9163264,9158743,4521,1,-12.1401,307.6326,53.9797856439797,0.989234454476829
"1097","1902_24_TeamMA_TeamA1",288,153.6219,177.3501,2.425275,9,10021859,10021859,10016711,5148,1,128.7729,257.8278,84.2266762866136,0.921764008735873
"1098","1902_24_TeamMA_TeamA1",299,97.3656,219.066,1.716558,9,10248140,10248140,10245401,2739,1,123.1131,247.8303,38.6046462325456,0.630450125425567
"1099","1902_24_TeamMA_TeamA1",312,-67.1166,317.955,4.10199,8,11062548,11062548,11057565,4983,1,10.5066,335.5233,79.5864708548507,0.927244070369419
"1100","1902_24_TeamMA_TeamA1",316,13.1838,310.74,3.5361,8,11142309,11142309,11136204,6105,1,10.3815,323.9439,13.4979946843966,0.999999832132823
"1101","1902_24_TeamMA_TeamA1",346,8.03673,237.3243,-0.487263,8,12112477,12114589,12110167,2310,0,-21.3939,321.7881,89.4443709387958,0.000329963150618162
"1102","1902_24_TeamMA_TeamA1",351,-62.3856,138.1416,-0.2097855,7,12287344,12289357,12285925,1419,0,-137.9157,246.8934,132.407514927401,3.90421528072682e-08
"1103","1902_24_TeamMA_TeamA1",387,-31.155,171.8748,-0.758241,7,13663677,13665393,13662093,1584,0,-54.9129,260.7843,92.0290008783101,1.89861127369424e-05
"1104","1902_25_TeamMH_TeamA3",15,-127.8516,297.6117,7.07847,7,446462,446462,442662,3800,1,-118.8015,250.8585,47.6210669793317,0.949158246068875
"1105","1902_25_TeamMH_TeamA3",43,-135.9405,286.0242,4.21902,7,1210912,1210912,1206062,4850,1,-134.085,221.0046,65.0460703225798,0.983880956270196
"1106","1902_25_TeamMH_TeamA3",49,-128.4438,299.2194,-0.9561,7,1450812,1453112,1445312,5500,0,-122.8083,256.4157,43.1730887699734,0.999916470576814
"1107","1902_25_TeamMH_TeamA3",61,20.44428,295.1256,4.11393,8,1801912,1801912,1798762,3150,1,18.4965,307.3071,12.3362388586797,0.996326583138651
"1108","1902_25_TeamMH_TeamA3",78,73.4211,323.736,4.77369,8,2410312,2410312,2406362,3950,1,21.5643,303.4413,55.6866461041604,0.910521871103794
"1109","1902_25_TeamMH_TeamA3",96,-20.32908,235.0536,-0.788094,7,2951612,2953462,2947212,4400,0,-112.0017,262.7565,95.7670085471735,0.153027752857053
"1110","1902_25_TeamMH_TeamA3",102,-33.8838,165.1536,-1.193952,8,3165812,3168262,3164512,1300,0,-17.9574,297.3726,133.174750527118,2.33071511504702e-08
"1111","1902_25_TeamMH_TeamA3",103,46.1673,240.4098,5.53962,8,3216712,3216712,3210612,6100,1,33.6024,311.2191,71.9154620266046,0.999420504682469
"1112","1902_25_TeamMH_TeamA3",110,-134.2149,263.3271,3.53475,7,3501362,3501362,3498462,2900,1,-124.0023,250.9767,16.0259033729771,0.985656213681311
"1113","1902_25_TeamMH_TeamA3",115,20.44197,298.1481,4.98372,8,3606012,3606012,3602462,3550,1,18.7026,314.6115,16.5550278633683,0.998326141600227
"1114","1902_25_TeamMH_TeamA3",135,78.5052,155.5632,-0.798438,9,4277762,4279462,4276362,1400,0,130.5663,242.6958,101.500975936047,2.69910042313424e-06
"1115","1902_25_TeamMH_TeamA3",141,-12.83568,170.6451,-0.571884,8,4449212,4451612,4447762,1450,0,17.0061,307.0686,139.649214769788,1.58531221384809e-08
"1116","1902_25_TeamMH_TeamA3",193,-48.8106,187.9989,-1.158246,7,6242862,6244712,6240712,2150,0,-121.5309,234.5409,86.338866080636,0.000293290935214168
"1117","1902_25_TeamMH_TeamA3",202,73.1232,188.2056,-1.4856,9,6584462,6586862,6582862,1600,0,142.938,250.8015,93.7675476689563,1.5748700767975e-05
"1118","1902_25_TeamMH_TeamA3",216,26.09781,191.4186,-2.844273,8,7189197,7191697,7187647,1550,0,18.0336,312.1701,121.020478577694,2.98797542735579e-07
"1119","1902_25_TeamMH_TeamA3",268,-46.6224,280.5453,-0.529017,7,8704847,8706247,8701647,3200,0,-115.1706,259.59,71.6797064818907,0.0769761608310703
"1120","1902_25_TeamMH_TeamA3",281,-53.559,252.2211,-1.464978,8,9190597,9191147,9187597,3000,0,-23.6838,298.6914,55.2450573095005,0.29225244144814
"1121","1902_25_TeamMH_TeamA3",301,97.4727,202.0617,-1.156179,9,9821847,9822597,9819047,2800,0,142.9353,261.7353,75.0185746046937,0.0130739118786945
"1122","1902_26_TeamMC_TeamA1",6,90.8394,296.0532,6.91173,8,432177,432177,428127,4050,1,16.6803,307.4553,75.0305271021069,0.492916312714682
"1123","1902_26_TeamMC_TeamA1",32,-90.1344,245.9733,4.26777,7,1402377,1402377,1395927,6450,1,-137.268,259.9278,49.1559184555634,0.99999267002092
"1124","1902_26_TeamMC_TeamA1",76,-22.04949,139.4511,-0.2140383,8,2783427,2786177,2782377,1050,0,-17.6685,321.0711,181.67283086191,1.155866023642e-11
"1125","1902_26_TeamMC_TeamA1",83,-143.901,297.783,3.98796,7,2994077,2994077,2989527,4550,1,-123.5064,249.1269,52.7575186714652,0.991759212756395
"1126","1902_26_TeamMC_TeamA1",96,44.5119,283.5027,2.722446,8,3436827,3436827,3432927,3900,1,-0.267,326.1828,61.860656488757,0.783956956379331
"1127","1902_26_TeamMC_TeamA1",98,-35.6568,212.2878,-0.946428,8,3486127,3488377,3483977,2150,0,-1.7364,316.8678,109.943485191984,1.09827231949239e-05
"1128","1902_26_TeamMC_TeamA1",105,65.0217,261.9471,-0.759456,9,3779927,3780677,3777127,2800,0,118.9893,258.0801,54.1059658333533,0.195681447423369
"1129","1902_26_TeamMC_TeamA1",161,19.12014,177.3468,-0.627138,8,5535327,5537927,5533627,1700,0,-0.6441,316.3449,140.396214287949,3.37461038390048e-08
"1130","1902_26_TeamMC_TeamA1",171,-103.1469,183.8025,0.02376351,7,5816077,5817327,5814027,2050,0,-136.0056,257.2785,80.4886124969862,0.000469374799515718
"1131","1902_26_TeamMC_TeamA1",172,10.89006,261.7662,-0.744567,8,5901127,5901527,5898527,2600,0,-2.4777,307.9302,48.0605025298071,0.221023645864802
"1132","1902_26_TeamMC_TeamA1",180,49.4358,137.8713,0.1612548,9,6299427,6301027,6298127,1300,0,115.5903,241.6857,123.100964730623,9.47042088235907e-08
"1133","1902_26_TeamMC_TeamA1",195,150.816,299.4855,-0.698532,9,6758327,6758327,6753427,4900,1,122.5038,249.8403,57.1509103329072,0.995423292313607
"1134","1902_26_TeamMC_TeamA1",197,-171.8742,289.0653,3.6171,7,6962277,6962277,6956327,5950,1,-126.1917,249.3327,60.5439535297291,0.99980054114103
"1135","1902_26_TeamMC_TeamA1",248,-89.2695,211.5888,4.6383,7,8681827,8681827,8675427,6400,1,-125.4414,272.8641,71.1552439367613,0.999814065074379
"1136","1902_26_TeamMC_TeamA1",260,145.9119,250.4451,2.917728,9,9122977,9122977,9117427,5550,1,103.2471,257.811,43.2959772016985,0.999928448208972
"1137","1902_26_TeamMC_TeamA1",262,63.0759,131.0559,-0.666567,9,9176577,9178977,9174777,1800,0,120.1155,251.6469,133.400544411033,1.2599686237339e-07
"1138","1902_26_TeamMH_TeamA3",12,-17.4924,395.553,-1.7526,8,244006,245306,238156,5850,0,21.6858,293.658,109.167405301399,0.803584587384782
"1139","1902_26_TeamMH_TeamA3",19,10.9212,177.3963,-0.633438,8,447856,450106,445856,2000,0,-22.7583,303.3429,130.371986146603,3.8196102918839e-07
"1140","1902_26_TeamMH_TeamA3",39,-113.1459,231.447,-0.1532802,7,1185856,1185856,1183606,2250,1,-113.9202,255.6489,24.2142830597976,0.701780804259383
"1141","1902_26_TeamMH_TeamA3",46,67.1679,246.588,4.8813,9,1341756,1341756,1335856,5900,1,141.4236,266.5029,76.8798557783507,0.997704016992933
"1142","1902_26_TeamMH_TeamA3",47,58.1901,360.27,-1.725957,8,1484906,1487606,1480706,4200,0,-22.1775,296.0802,102.855634526262,0.0327624212072688
"1143","1902_26_TeamMH_TeamA3",50,149.91,240.7473,4.9554,9,1576556,1576556,1572306,4250,1,145.4547,242.2425,4.6995022215124,0.999970977398908
"1144","1902_26_TeamMH_TeamA3",51,11.96763,198.3429,-2.912256,8,1611956,1614506,1610306,1650,0,-20.1255,314.3109,120.326829997291,4.64094142159604e-07
"1145","1902_26_TeamMH_TeamA3",57,-71.7084,155.454,-1.226553,7,1801406,1802756,1799856,1550,0,-118.4223,239.2806,95.9639897084839,9.76872982155814e-06
"1146","1902_26_TeamMH_TeamA3",70,102.7332,262.8057,5.78463,9,2280756,2280756,2275306,5450,1,137.535,250.848,36.7988025964161,0.999959145961999
"1147","1902_26_TeamMH_TeamA3",78,92.3118,135.504,-1.24278,9,2498606,2500856,2496406,2200,0,132.4971,247.5,118.98723608896,3.70460824140805e-06
"1148","1902_26_TeamMH_TeamA3",93,26.29989,349.296,6.28044,8,2973106,2973106,2966906,6200,1,20.076,318.5841,31.3362028386035,0.999998550212279
"1149","1902_26_TeamMH_TeamA3",114,-27.1323,196.0209,-1.672572,8,3583356,3585106,3581056,2300,0,9.6252,299.2137,109.543907991682,1.94452275296036e-05
"1150","1902_26_TeamMH_TeamA3",118,-170.1585,243.792,-0.9093,7,3684456,3685056,3681006,3450,0,-117.7944,249.2334,52.6460616073985,0.735803406365517
"1151","1902_26_TeamMH_TeamA3",125,49.1079,327.267,3.82614,8,3932456,3932456,3927756,4700,1,-10.5522,292.5804,69.0107799663937,0.95452481540078
"1152","1902_26_TeamMH_TeamA3",139,-23.11806,215.7807,5.14707,7,4492956,4494256,4488306,4650,0,-110.7336,259.7922,98.0484318168404,0.237017637717092
"1153","1902_26_TeamMH_TeamA3",161,158.3766,182.7189,-3.02859,9,5200006,5202256,5197606,2400,0,132.6483,252.4425,74.3190811154847,0.00367777480717253
"1154","1902_26_TeamMH_TeamA3",162,92.0853,320.847,1.784628,8,5250156,5250156,5245006,5150,1,9.1023,299.6832,85.6392708950748,0.906940704927691
"1155","1902_26_TeamMH_TeamA3",163,-144.2028,169.272,5.6256,7,5305256,5305256,5299256,6000,1,-114.4914,259.3461,94.8478296049519,0.980495718468024
"1156","1902_26_TeamMH_TeamA3",173,-74.9619,368.754,-4.04448,7,5620406,5624056,5616856,3550,0,-104.0508,263.9148,108.799917094867,0.00158269401138188
"1157","1902_26_TeamMH_TeamA3",178,163.83,215.5812,5.7354,9,5917256,5917256,5911456,5800,1,127.5666,254.9841,53.5501886828609,0.999873781455577
"1158","1902_26_TeamMH_TeamA3",182,17.74326,340.812,4.35048,8,6019556,6019556,6014656,4900,1,-8.4672,302.0649,46.7795465115001,0.998915554298282
"1159","1902_26_TeamMH_TeamA3",248,-16.98858,231.0168,5.12859,8,8241808,8241808,8235958,5850,1,27.2421,310.9008,91.3115902241463,0.980040656646938
"1160","1902_26_TeamMH_TeamA3",252,-58.8888,133.3215,-0.73926,7,8609558,8611308,8608458,1100,0,-114.789,250.6782,129.990104988534,1.82544370323993e-08
"1161","1902_26_TeamMH_TeamA3",270,-83.2509,328.272,-0.833469,7,9235258,9237558,9231458,3800,0,-119.5476,256.2681,80.6350546976933,0.158718276113015
"1162","1902_26_TeamMH_TeamA3",285,91.8936,309.807,5.19213,9,9722308,9722308,9718208,4100,1,131.0061,245.2923,75.4449081935952,0.521458024644419
"1163","1902_26_TeamMH_TeamA3",298,-44.8485,319.401,3.97551,8,10169508,10169508,10166208,3300,1,-22.7346,306.3549,25.6753831211922,0.986104282835114
"1164","1902_26_TeamMH_TeamA3",318,-80.6403,266.553,3.23418,7,10989508,10989508,10986708,2800,1,-119.9361,244.2663,45.1758441485049,0.457434246377813
"1165","1902_26_TeamMH_TeamA3",324,-15.89988,169.8495,-1.080438,8,11156308,11158308,11154808,1500,0,10.8423,297.3459,130.270780315896,6.94413655941703e-08
"1166","1902_26_TeamMH_TeamA3",326,-66.8124,249.0405,4.29717,7,11242558,11242558,11236058,6500,1,-108.3681,263.8212,44.1060686865198,0.999996943463476
"1167","1902_27_TeamMH_TeamA3",10,-123.888,317.799,-1.9818,7,313872,314522,310122,3750,0,-129.972,245.9715,72.0847058137161,0.343054704111288
"1168","1902_27_TeamMH_TeamA3",16,202.4436,272.8971,-1.015086,9,613372,615572,610072,3300,0,127.149,259.4232,76.4906711329558,0.0567898724285242
"1169","1902_27_TeamMH_TeamA3",21,60.0276,269.1333,-1.8957,8,755372,755922,752322,3050,0,7.1277,300.8103,61.6589956860311,0.167252756217002
"1170","1902_27_TeamMH_TeamA3",28,-151.7772,207.5895,3.4323,7,1017072,1017072,1011372,5700,1,-126.1296,252.384,51.6173092674347,0.999863982324116
"1171","1902_27_TeamMH_TeamA3",33,-99.6612,262.5441,2.905119,7,1149822,1149822,1147222,2600,1,-117.1272,256.4787,18.4891923339015,0.945618484173551
"1172","1902_27_TeamMH_TeamA3",74,-47.385,358.101,-0.368541,8,2450372,2453122,2446522,3850,0,31.0617,302.3094,96.2631153217576,0.0248215883818114
"1173","1902_27_TeamMH_TeamA3",82,-13.16277,250.2753,-0.326736,8,2853872,2854522,2851372,2500,0,-18.3129,306.0294,55.9914592221609,0.0625457460371606
"1174","1902_27_TeamMH_TeamA3",90,-179.1189,203.9178,6.1257,7,3135772,3135772,3129372,6400,1,-125.8413,236.5833,62.4943001561742,0.999944290088843
"1175","1902_27_TeamMH_TeamA3",101,-56.6877,104.6874,0.1202016,7,3477972,3480372,3477072,900,0,-115.884,269.9703,175.563774640727,1.61508685927091e-11
"1176","1902_27_TeamMH_TeamA3",112,145.5213,303.237,4.8771,9,3772972,3772972,3767472,5500,1,124.5396,256.8087,50.949178362168,0.999753525844188
"1177","1902_27_TeamMH_TeamA3",126,119.6205,308.307,-1.235409,9,4257922,4261322,4254922,3000,0,123.1122,265.4091,43.039769902963,0.692998688815101
